"","Region","År","Utbildning","Kön","Region_kod","Utbildningskod","Förvärvsgrad","Matchad_förvärvsgrad","Skillnad_förvärsgrad","Antal_personer","Könsskillnad_mf","Andel_män","Andel nya förvärvsarbetande","Andel jobbytare","Andel totalt jobbinflöde","Förvärvsarbetande","Arbetslösa","Utanför_arbetsmarknaden","Totalt","Andel_arbetslösa","Andel_utanför_arbetsmarknaden"
"4425","Norrbotten","2009","Industri","totalt",NA,NA,NA,NA,NA,NA,NA,NA,2.3,10.7,13,6723,685,1196,8636,7.93191292264937,13.8490041685966
"4426","Norrbotten","2009","Naturbruk","kvinnor",NA,NA,NA,NA,NA,NA,NA,NA,8.3,15.2,23.5,NA,NA,NA,NA,NA,NA
"4427","Norrbotten","2009","Naturbruk","män",NA,NA,NA,NA,NA,NA,NA,NA,2.4,14.5,17,NA,NA,NA,NA,NA,NA
"4428","Norrbotten","2009","Naturbruk","totalt",NA,NA,NA,NA,NA,NA,NA,NA,4.1,14.7,18.9,1795,205,288,2328,8.80584192439863,12.3711340206186
"4429","Norrbotten","2009","Restaurang- och livsmedel","kvinnor",NA,NA,NA,NA,NA,NA,NA,NA,5.1,11.6,16.7,NA,NA,NA,NA,NA,NA
"4430","Norrbotten","2009","Restaurang- och livsmedel","män",NA,NA,NA,NA,NA,NA,NA,NA,4.4,19,23.4,NA,NA,NA,NA,NA,NA
"4431","Norrbotten","2009","Restaurang- och livsmedel","totalt",NA,NA,NA,NA,NA,NA,NA,NA,4.8,14.2,19,2384,335,491,3252,10.3013530135301,15.0984009840098
"4432","Norrbotten","2009","Transport","kvinnor",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.4,NA,NA,NA,NA,NA,NA
"4433","Norrbotten","2009","Transport","män",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18.4,NA,NA,NA,NA,NA,NA
"4434","Norrbotten","2009","Transport","totalt",NA,NA,NA,NA,NA,NA,NA,NA,1.8,16.3,18,1638,77,199,1918,4.01459854014599,10.3753910323253
"4435","Norrbotten","2009","VVS- och fastighet","kvinnor",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4436","Norrbotten","2009","VVS- och fastighet","män",NA,NA,NA,NA,NA,NA,NA,NA,1.9,11.4,13.3,NA,NA,NA,NA,NA,NA
"4437","Norrbotten","2009","VVS- och fastighet","totalt",NA,NA,NA,NA,NA,NA,NA,NA,1.9,11.2,13.1,1093,63,106,1267,4.97237569060773,8.36621941594317
"4438","Norrbotten","2009","Vård & omsorg","kvinnor",NA,NA,NA,NA,NA,NA,NA,NA,2.3,5.1,7.4,NA,NA,NA,NA,NA,NA
"4439","Norrbotten","2009","Vård & omsorg","män",NA,NA,NA,NA,NA,NA,NA,NA,2.9,8.9,11.8,NA,NA,NA,NA,NA,NA
"4440","Norrbotten","2009","Vård & omsorg","totalt",NA,NA,NA,NA,NA,NA,NA,NA,2.4,5.4,7.8,6590,457,1234,8352,5.47174329501916,14.7749042145594
"4441","Norrbotten","2010","Barn- och fritid","kvinnor",NA,NA,NA,NA,NA,NA,NA,NA,8.1,12.7,20.8,NA,NA,NA,NA,NA,NA
"4442","Norrbotten","2010","Barn- och fritid","män",NA,NA,NA,NA,NA,NA,NA,NA,11.8,18.1,29.9,NA,NA,NA,NA,NA,NA
"4443","Norrbotten","2010","Barn- och fritid","totalt",NA,NA,NA,NA,NA,NA,NA,NA,8.9,13.9,22.7,2609,294,369,3347,8.78398565879892,11.0247983268599
"4444","Norrbotten","2010","Bygg","kvinnor",NA,NA,NA,NA,NA,NA,NA,NA,14.5,20.3,34.8,NA,NA,NA,NA,NA,NA
"4445","Norrbotten","2010","Bygg","män",NA,NA,NA,NA,NA,NA,NA,NA,5.9,15.1,20.9,NA,NA,NA,NA,NA,NA
"4446","Norrbotten","2010","Bygg","totalt",NA,NA,NA,NA,NA,NA,NA,NA,6,15.2,21.2,3727,284,380,4413,6.43553138454566,8.61092227509631
"4447","Norrbotten","2010","Data-, el- och energiteknik","kvinnor",NA,NA,NA,NA,NA,NA,NA,NA,14.1,6.4,20.5,NA,NA,NA,NA,NA,NA
"4448","Norrbotten","2010","Data-, el- och energiteknik","män",NA,NA,NA,NA,NA,NA,NA,NA,5.4,11.6,17,NA,NA,NA,NA,NA,NA
"4449","Norrbotten","2010","Data-, el- och energiteknik","totalt",NA,NA,NA,NA,NA,NA,NA,NA,5.7,11.4,17.1,5199,386,453,6132,6.29484670580561,7.38747553816047
"4450","Norrbotten","2010","Fordon","kvinnor",NA,NA,NA,NA,NA,NA,NA,NA,6.5,9.7,16.1,NA,NA,NA,NA,NA,NA
"4451","Norrbotten","2010","Fordon","män",NA,NA,NA,NA,NA,NA,NA,NA,5.9,12,17.8,NA,NA,NA,NA,NA,NA
"4452","Norrbotten","2010","Fordon","totalt",NA,NA,NA,NA,NA,NA,NA,NA,5.9,11.9,17.8,3402,239,310,3966,6.02622289460414,7.81643973777105
"4453","Norrbotten","2010","Gymnasieingenjör","kvinnor",NA,NA,NA,NA,NA,NA,NA,NA,3.8,10.8,14.6,NA,NA,NA,NA,NA,NA
"4454","Norrbotten","2010","Gymnasieingenjör","män",NA,NA,NA,NA,NA,NA,NA,NA,1.9,8.1,9.9,NA,NA,NA,NA,NA,NA
"4455","Norrbotten","2010","Gymnasieingenjör","totalt",NA,NA,NA,NA,NA,NA,NA,NA,2,8.2,10.2,3667,129,425,4227,3.05180979418027,10.0544121126094
"4456","Norrbotten","2010","Handel- och administration","kvinnor",NA,NA,NA,NA,NA,NA,NA,NA,5,7.3,12.3,NA,NA,NA,NA,NA,NA
"4457","Norrbotten","2010","Handel- och administration","män",NA,NA,NA,NA,NA,NA,NA,NA,6.4,11.4,17.8,NA,NA,NA,NA,NA,NA
"4458","Norrbotten","2010","Handel- och administration","totalt",NA,NA,NA,NA,NA,NA,NA,NA,5.4,8.3,13.7,6301,624,1254,8241,7.57189661448853,15.2165999271933
"4459","Norrbotten","2010","Industri","kvinnor",NA,NA,NA,NA,NA,NA,NA,NA,7.5,9.2,16.7,NA,NA,NA,NA,NA,NA
"4460","Norrbotten","2010","Industri","män",NA,NA,NA,NA,NA,NA,NA,NA,5.9,11.6,17.5,NA,NA,NA,NA,NA,NA
"4461","Norrbotten","2010","Industri","totalt",NA,NA,NA,NA,NA,NA,NA,NA,6,11.4,17.4,6845,576,1119,8570,6.72112018669778,13.0571761960327
"4462","Norrbotten","2010","Naturbruk","kvinnor",NA,NA,NA,NA,NA,NA,NA,NA,17.3,15.6,32.9,NA,NA,NA,NA,NA,NA
"4463","Norrbotten","2010","Naturbruk","män",NA,NA,NA,NA,NA,NA,NA,NA,6.6,15.7,22.4,NA,NA,NA,NA,NA,NA
"4464","Norrbotten","2010","Naturbruk","totalt",NA,NA,NA,NA,NA,NA,NA,NA,9.8,15.7,25.5,1908,173,239,2359,7.33361593895719,10.1314116150911
"4465","Norrbotten","2010","Restaurang- och livsmedel","kvinnor",NA,NA,NA,NA,NA,NA,NA,NA,8.8,12,20.9,NA,NA,NA,NA,NA,NA
"4466","Norrbotten","2010","Restaurang- och livsmedel","män",NA,NA,NA,NA,NA,NA,NA,NA,10.5,18.5,29,NA,NA,NA,NA,NA,NA
"4467","Norrbotten","2010","Restaurang- och livsmedel","totalt",NA,NA,NA,NA,NA,NA,NA,NA,9.4,14.3,23.7,2514,327,418,3318,9.85533453887884,12.5979505726341
"4468","Norrbotten","2010","Transport","kvinnor",NA,NA,NA,NA,NA,NA,NA,NA,8.5,21.3,29.8,NA,NA,NA,NA,NA,NA
"4469","Norrbotten","2010","Transport","män",NA,NA,NA,NA,NA,NA,NA,NA,5.3,18.8,24.1,NA,NA,NA,NA,NA,NA
"4470","Norrbotten","2010","Transport","totalt",NA,NA,NA,NA,NA,NA,NA,NA,5.5,18.9,24.4,1746,65,175,1992,3.26305220883534,8.785140562249
"4471","Norrbotten","2010","VVS- och fastighet","kvinnor",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4472","Norrbotten","2010","VVS- och fastighet","män",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17.8,NA,NA,NA,NA,NA,NA
"4473","Norrbotten","2010","VVS- och fastighet","totalt",NA,NA,NA,NA,NA,NA,NA,NA,4.6,13.4,17.9,1119,50,101,1275,3.92156862745098,7.92156862745098
"4474","Norrbotten","2010","Vård & omsorg","kvinnor",NA,NA,NA,NA,NA,NA,NA,NA,4.5,5.3,9.8,NA,NA,NA,NA,NA,NA
"4475","Norrbotten","2010","Vård & omsorg","män",NA,NA,NA,NA,NA,NA,NA,NA,7.3,8.6,15.9,NA,NA,NA,NA,NA,NA
"4476","Norrbotten","2010","Vård & omsorg","totalt",NA,NA,NA,NA,NA,NA,NA,NA,4.8,5.6,10.4,6600,415,1099,8203,5.05912471047178,13.3975374862855
"4477","Norrbotten","2011","Barn- och fritid","kvinnor",NA,NA,NA,NA,NA,NA,NA,NA,8.1,13.5,21.6,NA,NA,NA,NA,NA,NA
"4478","Norrbotten","2011","Barn- och fritid","män",NA,NA,NA,NA,NA,NA,NA,NA,8.8,20.6,29.3,NA,NA,NA,NA,NA,NA
"4479","Norrbotten","2011","Barn- och fritid","totalt",NA,NA,NA,NA,NA,NA,NA,NA,8.3,15,23.3,2730,228,348,3402,6.70194003527337,10.2292768959436
"4480","Norrbotten","2011","Bygg","kvinnor",NA,NA,NA,NA,NA,NA,NA,NA,14.6,25,39.6,NA,NA,NA,NA,NA,NA
"4481","Norrbotten","2011","Bygg","män",NA,NA,NA,NA,NA,NA,NA,NA,5.2,15.7,20.9,NA,NA,NA,NA,NA,NA
"4482","Norrbotten","2011","Bygg","totalt",NA,NA,NA,NA,NA,NA,NA,NA,5.4,15.9,21.4,3925,223,355,4520,4.93362831858407,7.85398230088496
"4483","Norrbotten","2011","Data-, el- och energiteknik","kvinnor",NA,NA,NA,NA,NA,NA,NA,NA,4.9,12.9,17.8,NA,NA,NA,NA,NA,NA
"4484","Norrbotten","2011","Data-, el- och energiteknik","män",NA,NA,NA,NA,NA,NA,NA,NA,5.2,12.4,17.6,NA,NA,NA,NA,NA,NA
"4485","Norrbotten","2011","Data-, el- och energiteknik","totalt",NA,NA,NA,NA,NA,NA,NA,NA,5.2,12.5,17.6,5417,306,431,6243,4.90148966842864,6.90373218004165
"4486","Norrbotten","2011","Fordon","kvinnor",NA,NA,NA,NA,NA,NA,NA,NA,7.7,24.6,32.3,NA,NA,NA,NA,NA,NA
"4487","Norrbotten","2011","Fordon","män",NA,NA,NA,NA,NA,NA,NA,NA,4.6,13.4,18,NA,NA,NA,NA,NA,NA
"4488","Norrbotten","2011","Fordon","totalt",NA,NA,NA,NA,NA,NA,NA,NA,4.7,13.6,18.3,3513,206,303,4036,5.10406342913776,7.50743310208127
"4489","Norrbotten","2011","Gymnasieingenjör","kvinnor",NA,NA,NA,NA,NA,NA,NA,NA,2,6.4,8.3,NA,NA,NA,NA,NA,NA
"4490","Norrbotten","2011","Gymnasieingenjör","män",NA,NA,NA,NA,NA,NA,NA,NA,2,7.9,9.8,NA,NA,NA,NA,NA,NA
"4491","Norrbotten","2011","Gymnasieingenjör","totalt",NA,NA,NA,NA,NA,NA,NA,NA,2,7.8,9.7,3476,103,NA,3970,2.59445843828715,NA
"4492","Norrbotten","2011","Handel- och administration","kvinnor",NA,NA,NA,NA,NA,NA,NA,NA,4.1,9.2,13.3,NA,NA,NA,NA,NA,NA
"4493","Norrbotten","2011","Handel- och administration","män",NA,NA,NA,NA,NA,NA,NA,NA,5.5,11.8,17.4,NA,NA,NA,NA,NA,NA
"4494","Norrbotten","2011","Handel- och administration","totalt",NA,NA,NA,NA,NA,NA,NA,NA,4.5,9.9,14.4,6181,612,1198,8070,7.58364312267658,14.8451053283767
"4495","Norrbotten","2011","Industri","kvinnor",NA,NA,NA,NA,NA,NA,NA,NA,4.5,10.9,15.4,NA,NA,NA,NA,NA,NA
"4496","Norrbotten","2011","Industri","män",NA,NA,NA,NA,NA,NA,NA,NA,4.6,12.6,17.2,NA,NA,NA,NA,NA,NA
"4497","Norrbotten","2011","Industri","totalt",NA,NA,NA,NA,NA,NA,NA,NA,4.6,12.5,17.1,6947,445,1092,8517,5.22484442878948,12.8214159915463
"4498","Norrbotten","2011","Naturbruk","kvinnor",NA,NA,NA,NA,NA,NA,NA,NA,10.7,18.8,29.5,NA,NA,NA,NA,NA,NA
"4499","Norrbotten","2011","Naturbruk","män",NA,NA,NA,NA,NA,NA,NA,NA,4.2,15.9,20.1,NA,NA,NA,NA,NA,NA
"4500","Norrbotten","2011","Naturbruk","totalt",NA,NA,NA,NA,NA,NA,NA,NA,6.2,16.8,22.9,1955,191,221,2398,7.96497080900751,9.21601334445371
"4501","Norrbotten","2011","Restaurang- och livsmedel","kvinnor",NA,NA,NA,NA,NA,NA,NA,NA,7.8,15.2,23.1,NA,NA,NA,NA,NA,NA
"4502","Norrbotten","2011","Restaurang- och livsmedel","män",NA,NA,NA,NA,NA,NA,NA,NA,8.8,22.7,31.5,NA,NA,NA,NA,NA,NA
"4503","Norrbotten","2011","Restaurang- och livsmedel","totalt",NA,NA,NA,NA,NA,NA,NA,NA,8.2,17.9,26.1,2597,275,441,3365,8.17236255572065,13.1054977711738
"4504","Norrbotten","2011","Transport","kvinnor",NA,NA,NA,NA,NA,NA,NA,NA,14.8,25.2,40,NA,NA,NA,NA,NA,NA
"4505","Norrbotten","2011","Transport","män",NA,NA,NA,NA,NA,NA,NA,NA,4.4,18.5,22.9,NA,NA,NA,NA,NA,NA
"4506","Norrbotten","2011","Transport","totalt",NA,NA,NA,NA,NA,NA,NA,NA,5,18.9,23.9,1832,78,172,2085,3.7410071942446,8.24940047961631
"4507","Norrbotten","2011","VVS- och fastighet","kvinnor",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4508","Norrbotten","2011","VVS- och fastighet","män",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4509","Norrbotten","2011","VVS- och fastighet","totalt",NA,NA,NA,NA,NA,NA,NA,NA,4.2,15.1,19.4,1165,53,80,1301,4.07378939277479,6.14911606456572
"4510","Norrbotten","2011","Vård & omsorg","kvinnor",NA,NA,NA,NA,NA,NA,NA,NA,4.5,6.6,11.1,NA,NA,NA,NA,NA,NA
"4511","Norrbotten","2011","Vård & omsorg","män",NA,NA,NA,NA,NA,NA,NA,NA,4.3,11.1,15.4,NA,NA,NA,NA,NA,NA
"4512","Norrbotten","2011","Vård & omsorg","totalt",NA,NA,NA,NA,NA,NA,NA,NA,4.5,7.1,11.6,6636,354,1029,8111,4.36444334853902,12.6864751571939
"4513","Norrbotten","2012","Barn- och fritid","kvinnor",NA,NA,NA,NA,NA,NA,NA,NA,7.4,12.4,19.8,NA,NA,NA,NA,NA,NA
"4514","Norrbotten","2012","Barn- och fritid","män",NA,NA,NA,NA,NA,NA,NA,NA,8.2,18.3,26.5,NA,NA,NA,NA,NA,NA
"4515","Norrbotten","2012","Barn- och fritid","totalt",NA,NA,NA,NA,NA,NA,NA,NA,7.5,13.7,21.3,2849,206,314,3440,5.98837209302326,9.12790697674419
"4516","Norrbotten","2012","Bygg","kvinnor",NA,NA,NA,NA,NA,NA,NA,NA,13.6,22.7,36.4,NA,NA,NA,NA,NA,NA
"4517","Norrbotten","2012","Bygg","män",NA,NA,NA,NA,NA,NA,NA,NA,3.3,14.7,18.1,NA,NA,NA,NA,NA,NA
"4518","Norrbotten","2012","Bygg","totalt",NA,NA,NA,NA,NA,NA,NA,NA,3.7,15,18.7,4061,191,349,4621,4.13330447954988,7.55247781865397
"4519","Norrbotten","2012","Data-, el- och energiteknik","kvinnor",NA,NA,NA,NA,NA,NA,NA,NA,8,10.4,18.4,NA,NA,NA,NA,NA,NA
"4520","Norrbotten","2012","Data-, el- och energiteknik","män",NA,NA,NA,NA,NA,NA,NA,NA,3.8,12.6,16.3,NA,NA,NA,NA,NA,NA
"4521","Norrbotten","2012","Data-, el- och energiteknik","totalt",NA,NA,NA,NA,NA,NA,NA,NA,3.9,12.5,16.4,5523,303,424,6339,4.77993374349266,6.68875216911185
"4522","Norrbotten","2012","Fordon","kvinnor",NA,NA,NA,NA,NA,NA,NA,NA,9.9,26.8,36.6,NA,NA,NA,NA,NA,NA
"4523","Norrbotten","2012","Fordon","män",NA,NA,NA,NA,NA,NA,NA,NA,3.7,13.1,16.7,NA,NA,NA,NA,NA,NA
"4524","Norrbotten","2012","Fordon","totalt",NA,NA,NA,NA,NA,NA,NA,NA,3.8,13.3,17.1,3557,205,287,4059,5.05050505050505,7.07070707070707
"4525","Norrbotten","2012","Gymnasieingenjör","kvinnor",NA,NA,NA,NA,NA,NA,NA,NA,5.2,8.8,13.9,NA,NA,NA,NA,NA,NA
"4526","Norrbotten","2012","Gymnasieingenjör","män",NA,NA,NA,NA,NA,NA,NA,NA,1.3,8.5,9.8,NA,NA,NA,NA,NA,NA
"4527","Norrbotten","2012","Gymnasieingenjör","totalt",NA,NA,NA,NA,NA,NA,NA,NA,1.6,8.5,10.1,3287,95,349,3737,2.54214610650254,9.33904201230934
"4528","Norrbotten","2012","Handel- och administration","kvinnor",NA,NA,NA,NA,NA,NA,NA,NA,4.8,9,13.8,NA,NA,NA,NA,NA,NA
"4529","Norrbotten","2012","Handel- och administration","män",NA,NA,NA,NA,NA,NA,NA,NA,5.8,12.6,18.4,NA,NA,NA,NA,NA,NA
"4530","Norrbotten","2012","Handel- och administration","totalt",NA,NA,NA,NA,NA,NA,NA,NA,5.1,10,15.1,6123,526,1143,7856,6.69551934826884,14.5493890020367
"4531","Norrbotten","2012","Industri","kvinnor",NA,NA,NA,NA,NA,NA,NA,NA,6.1,12,18.1,NA,NA,NA,NA,NA,NA
"4532","Norrbotten","2012","Industri","män",NA,NA,NA,NA,NA,NA,NA,NA,3.1,13,16,NA,NA,NA,NA,NA,NA
"4533","Norrbotten","2012","Industri","totalt",NA,NA,NA,NA,NA,NA,NA,NA,3.3,12.9,16.2,6960,455,1032,8475,5.36873156342183,12.1769911504425
"4534","Norrbotten","2012","Naturbruk","kvinnor",NA,NA,NA,NA,NA,NA,NA,NA,13.1,20,33.1,NA,NA,NA,NA,NA,NA
"4535","Norrbotten","2012","Naturbruk","män",NA,NA,NA,NA,NA,NA,NA,NA,4.9,17.6,22.4,NA,NA,NA,NA,NA,NA
"4536","Norrbotten","2012","Naturbruk","totalt",NA,NA,NA,NA,NA,NA,NA,NA,7.5,18.3,25.9,2015,181,203,2433,7.4393752568845,8.3436087135224
"4537","Norrbotten","2012","Restaurang- och livsmedel","kvinnor",NA,NA,NA,NA,NA,NA,NA,NA,7,13.3,20.3,NA,NA,NA,NA,NA,NA
"4538","Norrbotten","2012","Restaurang- och livsmedel","män",NA,NA,NA,NA,NA,NA,NA,NA,7.9,20.5,28.5,NA,NA,NA,NA,NA,NA
"4539","Norrbotten","2012","Restaurang- och livsmedel","totalt",NA,NA,NA,NA,NA,NA,NA,NA,7.3,15.9,23.2,2651,247,423,3368,7.33372921615202,12.5593824228028
"4540","Norrbotten","2012","Transport","kvinnor",NA,NA,NA,NA,NA,NA,NA,NA,6.3,26.8,33.1,NA,NA,NA,NA,NA,NA
"4541","Norrbotten","2012","Transport","män",NA,NA,NA,NA,NA,NA,NA,NA,3.7,17.9,21.6,NA,NA,NA,NA,NA,NA
"4542","Norrbotten","2012","Transport","totalt",NA,NA,NA,NA,NA,NA,NA,NA,3.9,18.5,22.4,1887,79,167,2136,3.69850187265918,7.81835205992509
"4543","Norrbotten","2012","VVS- och fastighet","kvinnor",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4544","Norrbotten","2012","VVS- och fastighet","män",NA,NA,NA,NA,NA,NA,NA,NA,3.2,13.3,16.5,NA,NA,NA,NA,NA,NA
"4545","Norrbotten","2012","VVS- och fastighet","totalt",NA,NA,NA,NA,NA,NA,NA,NA,3.4,13.6,16.9,1197,53,84,1339,3.95817774458551,6.27333831217326
"4546","Norrbotten","2012","Vård & omsorg","kvinnor",NA,NA,NA,NA,NA,NA,NA,NA,4,6.6,10.6,NA,NA,NA,NA,NA,NA
"4547","Norrbotten","2012","Vård & omsorg","män",NA,NA,NA,NA,NA,NA,NA,NA,4.1,10.9,15,NA,NA,NA,NA,NA,NA
"4548","Norrbotten","2012","Vård & omsorg","totalt",NA,NA,NA,NA,NA,NA,NA,NA,4,7,11,6608,345,967,7990,4.31789737171464,12.1026282853567
"4549","Norrbotten","2013","Barn- och fritid","kvinnor",NA,NA,NA,NA,NA,NA,NA,NA,5.3,12.6,17.9,NA,NA,NA,NA,NA,NA
"4550","Norrbotten","2013","Barn- och fritid","män",NA,NA,NA,NA,NA,NA,NA,NA,8.1,19.2,27.3,NA,NA,NA,NA,NA,NA
"4551","Norrbotten","2013","Barn- och fritid","totalt",NA,NA,NA,NA,NA,NA,NA,NA,6,14.1,20.1,2863,171,359,3444,4.96515679442509,10.4239256678281
"4552","Norrbotten","2013","Bygg","kvinnor",NA,NA,NA,NA,NA,NA,NA,NA,7.3,23.2,30.5,NA,NA,NA,NA,NA,NA
"4553","Norrbotten","2013","Bygg","män",NA,NA,NA,NA,NA,NA,NA,NA,3.7,15.1,18.8,NA,NA,NA,NA,NA,NA
"4554","Norrbotten","2013","Bygg","totalt",NA,NA,NA,NA,NA,NA,NA,NA,3.8,15.4,19.2,4196,213,327,4752,4.48232323232323,6.88131313131313
"4555","Norrbotten","2013","Data-, el- och energiteknik","kvinnor",NA,NA,NA,NA,NA,NA,NA,NA,5.3,11.7,17,NA,NA,NA,NA,NA,NA
"4556","Norrbotten","2013","Data-, el- och energiteknik","män",NA,NA,NA,NA,NA,NA,NA,NA,4,13.4,17.3,NA,NA,NA,NA,NA,NA
"4557","Norrbotten","2013","Data-, el- och energiteknik","totalt",NA,NA,NA,NA,NA,NA,NA,NA,4,13.3,17.3,5652,288,425,6468,4.45269016697588,6.57081014223871
"4558","Norrbotten","2013","Fordon","kvinnor",NA,NA,NA,NA,NA,NA,NA,NA,5.2,22.1,27.3,NA,NA,NA,NA,NA,NA
"4559","Norrbotten","2013","Fordon","män",NA,NA,NA,NA,NA,NA,NA,NA,3.5,13.6,17.1,NA,NA,NA,NA,NA,NA
"4560","Norrbotten","2013","Fordon","totalt",NA,NA,NA,NA,NA,NA,NA,NA,3.6,13.8,17.4,3589,186,309,4098,4.53879941434846,7.5402635431918
"4561","Norrbotten","2013","Gymnasieingenjör","kvinnor",NA,NA,NA,NA,NA,NA,NA,NA,3.2,10.8,14.1,NA,NA,NA,NA,NA,NA
"4562","Norrbotten","2013","Gymnasieingenjör","män",NA,NA,NA,NA,NA,NA,NA,NA,1.6,8,9.6,NA,NA,NA,NA,NA,NA
"4563","Norrbotten","2013","Gymnasieingenjör","totalt",NA,NA,NA,NA,NA,NA,NA,NA,1.7,8.2,9.9,3091,84,337,3516,2.38907849829352,9.58475540386803
"4564","Norrbotten","2013","Handel- och administration","kvinnor",NA,NA,NA,NA,NA,NA,NA,NA,4.7,9.8,14.5,NA,NA,NA,NA,NA,NA
"4565","Norrbotten","2013","Handel- och administration","män",NA,NA,NA,NA,NA,NA,NA,NA,4.4,11.6,16.1,NA,NA,NA,NA,NA,NA
"4566","Norrbotten","2013","Handel- och administration","totalt",NA,NA,NA,NA,NA,NA,NA,NA,4.6,10.3,14.9,6008,467,1080,7611,6.13585599789778,14.1899881750099
"4567","Norrbotten","2013","Industri","kvinnor",NA,NA,NA,NA,NA,NA,NA,NA,3.1,10.5,13.6,NA,NA,NA,NA,NA,NA
"4568","Norrbotten","2013","Industri","män",NA,NA,NA,NA,NA,NA,NA,NA,3.6,11.4,15,NA,NA,NA,NA,NA,NA
"4569","Norrbotten","2013","Industri","totalt",NA,NA,NA,NA,NA,NA,NA,NA,3.5,11.3,14.9,6901,426,1003,8354,5.0993536030644,12.0062245630836
"4570","Norrbotten","2013","Naturbruk","kvinnor",NA,NA,NA,NA,NA,NA,NA,NA,9.2,18.8,28,NA,NA,NA,NA,NA,NA
"4571","Norrbotten","2013","Naturbruk","män",NA,NA,NA,NA,NA,NA,NA,NA,4.5,15.3,19.9,NA,NA,NA,NA,NA,NA
"4572","Norrbotten","2013","Naturbruk","totalt",NA,NA,NA,NA,NA,NA,NA,NA,6.1,16.5,22.6,2099,129,187,2448,5.26960784313725,7.63888888888889
"4573","Norrbotten","2013","Restaurang- och livsmedel","kvinnor",NA,NA,NA,NA,NA,NA,NA,NA,5.6,13.3,18.9,NA,NA,NA,NA,NA,NA
"4574","Norrbotten","2013","Restaurang- och livsmedel","män",NA,NA,NA,NA,NA,NA,NA,NA,7.3,16.7,24,NA,NA,NA,NA,NA,NA
"4575","Norrbotten","2013","Restaurang- och livsmedel","totalt",NA,NA,NA,NA,NA,NA,NA,NA,6.2,14.6,20.8,2693,215,408,3358,6.40262060750447,12.1500893388922
"4576","Norrbotten","2013","Transport","kvinnor",NA,NA,NA,NA,NA,NA,NA,NA,9.4,20.3,29.7,NA,NA,NA,NA,NA,NA
"4577","Norrbotten","2013","Transport","män",NA,NA,NA,NA,NA,NA,NA,NA,3.7,17.2,20.9,NA,NA,NA,NA,NA,NA
"4578","Norrbotten","2013","Transport","totalt",NA,NA,NA,NA,NA,NA,NA,NA,4.1,17.4,21.5,1963,95,151,2222,4.27542754275427,6.7956795679568
"4579","Norrbotten","2013","VVS- och fastighet","kvinnor",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4580","Norrbotten","2013","VVS- och fastighet","män",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16.8,NA,NA,NA,NA,NA,NA
"4581","Norrbotten","2013","VVS- och fastighet","totalt",NA,NA,NA,NA,NA,NA,NA,NA,3.7,13.3,16.9,1239,52,76,1375,3.78181818181818,5.52727272727273
"4582","Norrbotten","2013","Vård & omsorg","kvinnor",NA,NA,NA,NA,NA,NA,NA,NA,4,7.2,11.2,NA,NA,NA,NA,NA,NA
"4583","Norrbotten","2013","Vård & omsorg","män",NA,NA,NA,NA,NA,NA,NA,NA,6.1,9.7,15.8,NA,NA,NA,NA,NA,NA
"4584","Norrbotten","2013","Vård & omsorg","totalt",NA,NA,NA,NA,NA,NA,NA,NA,4.2,7.5,11.6,6566,299,930,7870,3.7992376111817,11.8170266836086
"4585","Norrbotten","2014","Barn- och fritid","kvinnor",NA,NA,NA,NA,NA,NA,NA,NA,6,11.8,17.8,NA,NA,NA,NA,NA,NA
"4586","Norrbotten","2014","Barn- och fritid","män",NA,NA,NA,NA,NA,NA,NA,NA,7.4,22,29.3,NA,NA,NA,NA,NA,NA
"4587","Norrbotten","2014","Barn- och fritid","totalt",NA,NA,NA,NA,NA,NA,NA,NA,6.4,14.1,20.5,2899,132,338,3421,3.85852090032154,9.8801520023385
"4588","Norrbotten","2014","Bygg","kvinnor",NA,NA,NA,NA,NA,NA,NA,NA,8.1,19.4,27.5,NA,NA,NA,NA,NA,NA
"4589","Norrbotten","2014","Bygg","män",NA,NA,NA,NA,NA,NA,NA,NA,3.5,15.2,18.8,NA,NA,NA,NA,NA,NA
"4590","Norrbotten","2014","Bygg","totalt",NA,NA,NA,NA,NA,NA,NA,NA,3.7,15.4,19.1,4325,178,340,4866,3.65803534730785,6.98725852856556
"4591","Norrbotten","2014","Data-, el- och energiteknik","kvinnor",NA,NA,NA,NA,NA,NA,NA,NA,5.4,11.4,16.8,NA,NA,NA,NA,NA,NA
